training_points,removed_position,removed_orientation,removed_leverage,replacement_orientation,replacement_leverage,retained_rank,condition_number,worst_normalized_error,tolerance_headroom,tolerance_safety_factor,limiting_R,minimum_guardrail_prediction,any_guardrail_below_warning,strict_pass
175,156,414,0.13847728468428752,401,0.25991951273492953,158,32.436837438331253,0.44599130909736573,0.55400869090263427,2.2421961585392394,4.7999999999999998,5000.7392772298917,False,True
175,157,371,0.37306791521560556,401,0.25991951273492953,158,32.839016052399359,0.35209400508729516,0.64790599491270484,2.8401506005535895,4.4000000000000004,5000.7300184112819,False,True
175,158,102,0.43032419396997029,401,0.25991951273492953,158,32.484743564431348,0.36673933909816703,0.63326066090183297,2.7267322956382509,4.4000000000000004,5000.7307359405713,False,True
175,159,417,0.16254759291937698,401,0.25991951273492953,158,33.991131370526901,0.35407640090086756,0.64592359909913244,2.8242492226415696,4.4000000000000004,5000.7304883714196,False,True
175,160,396,0.22268154477105498,401,0.25991951273492953,158,32.476921473782056,0.35014012111600151,0.64985987888399843,2.8559994690488488,4.4000000000000004,5000.7323327139557,False,True
175,161,219,0.4138024002370328,401,0.25991951273492953,158,32.560373944936387,0.37970374555520892,0.62029625444479108,2.6336321716757993,4.7999999999999998,5000.7293125023725,False,True
175,162,294,0.14745033504606417,401,0.25991951273492953,158,35.457331425219976,0.40176572685659551,0.59823427314340449,2.4890127085353293,4.7999999999999998,5000.7365848052796,False,True
175,163,49,0.42540629299445648,401,0.25991951273492953,158,32.658424046636007,0.37409512314939231,0.62590487685060769,2.6731169109645325,4.4000000000000004,5000.6564155341739,False,True
175,164,250,0.32121750678160765,401,0.25991951273492953,158,32.637970620729803,0.67735581574576942,0.32264418425423058,1.4763289496510767,4.4000000000000004,5000.7323809934296,False,True
175,165,51,0.36572107098096568,401,0.25991951273492953,158,32.503245713934106,0.36740745910646649,0.63259254089353356,2.7217738105589802,4.4000000000000004,5000.7321086976135,False,True
175,166,168,0.67107166692715081,401,0.25991951273492953,158,32.460542600925258,0.37697110142840345,0.6230288985715966,2.6527232358417954,4.4000000000000004,5000.7321293439227,False,True
175,167,139,0.21310609977177403,401,0.25991951273492953,158,33.291218703411545,0.3580273726964342,0.64197262730356575,2.7930825301670001,4.4000000000000004,5000.7318636841737,False,True
175,168,342,0.31200702049550788,401,0.25991951273492953,158,32.56648718197831,0.37414363310163712,0.62585636689836288,2.6727703254229835,4.4000000000000004,5000.736141661635,False,True
175,169,202,0.37829053469478946,401,0.25991951273492953,158,37.321195693068759,0.45916116643555321,0.54083883356444673,2.1778845274807397,4.4000000000000004,5000.7301445115208,False,True
175,170,96,0.39699917925503431,401,0.25991951273492953,158,32.436339592075882,0.3374229279895487,0.66257707201045135,2.9636397442173044,4.4000000000000004,5000.7315957881247,False,True
175,171,292,0.57855437554218958,401,0.25991951273492953,158,33.984505876707473,0.34120379613010787,0.65879620386989213,2.9307997488359709,4.4000000000000004,5000.7316730676348,False,True
175,172,198,0.31482455088247757,401,0.25991951273492953,158,34.261380554571438,0.34934715213774403,0.65065284786225597,2.8624821867896899,4.4000000000000004,5000.7324728801414,False,True
175,173,375,0.36610861840810893,401,0.25991951273492953,158,32.469422665228734,0.35453128140185586,0.64546871859814414,2.820625576524276,4.4000000000000004,5000.7293364077696,False,True
175,174,244,0.42604489388449329,401,0.25991951273492953,158,33.04711039199173,0.33739234048767852,0.66260765951232148,2.9639084235124176,4.4000000000000004,5000.7322427125428,False,True
175,175,321,0.47234225191860801,401,0.25991951273492953,158,32.45717732669187,0.35293912365302793,0.64706087634697207,2.8333498129923766,4.4000000000000004,5000.7309647018401,False,True
180,1,328,0.90676326878889602,163,0.60805967736390421,158,32.51843818834881,0.83083881044658636,0.16916118955341364,1.2036028979706512,4.4000000000000004,5000.7314790608471,False,True
180,2,232,0.88422490502675666,163,0.60805967736390421,158,41.359514016035142,0.3178876244303121,0.68211237556968785,3.1457657459679491,4.4000000000000004,5000.7319127596666,False,True
180,3,167,0.86208063117142419,163,0.60805967736390421,158,38.228074593270435,0.32158018364308044,0.6784198163569195,3.1096443464622587,4.4000000000000004,5000.7310719205134,False,True
180,4,149,0.8496139235097917,163,0.60805967736390421,158,36.588714104870569,0.32011282049753165,0.67988717950246835,3.1238986256338048,4.4000000000000004,5000.7321540991597,False,True
180,5,218,0.81651911222501861,163,0.60805967736390421,158,59.980695767431428,0.32702823579990775,0.6729717642000923,3.0578399371357343,4.4000000000000004,5000.7298841792208,False,True
180,6,50,0.79585806435497153,163,0.60805967736390421,158,31.786462731794881,0.33133819455458446,0.66866180544541554,3.0180643717947842,4.4000000000000004,5000.7626495671493,False,True
180,7,282,0.79109814790570709,163,0.60805967736390421,158,53.144059647663383,2.7987803015053809,-1.7987803015053809,0.35729849872893904,4.4000000000000004,5000.7321775549217,False,False
180,8,411,0.78169229901005888,163,0.60805967736390421,158,31.85479257182347,0.34113535725334682,0.65886464274665313,2.931387728470908,4.4000000000000004,5000.7311373612702,False,True
180,9,423,0.77777291692197137,163,0.60805967736390421,158,31.715981750793379,0.36228849577713768,0.63771150422286227,2.7602311739292751,4.4000000000000004,5000.7533186260471,False,True
180,10,159,0.77356747297146899,163,0.60805967736390421,158,32.095228500230526,0.33168727756277999,0.66831272243722006,3.0148880214759681,4.4000000000000004,5000.7307648641145,False,True
180,11,347,0.75571946619536057,163,0.60805967736390421,158,49.32631966107045,0.31826797872736345,0.68173202127263655,3.1420063180676614,4.4000000000000004,5000.7368393135794,False,True
180,12,248,0.73065215596173627,163,0.60805967736390421,158,35.386091561705577,0.39833354673572785,0.60166645326427215,2.5104589060972171,5.2000000000000002,5000.7296653873727,False,True
180,13,172,0.73515003507604626,163,0.60805967736390421,158,37.938398727420442,0.30350135476473755,0.69649864523526239,3.2948782082872778,4.4000000000000004,5000.7316115750891,False,True
180,14,302,0.72543835092744624,163,0.60805967736390421,158,31.840413920183071,0.32711014588358339,0.67288985411641655,3.0570742380943887,4.4000000000000004,5000.7315317976982,False,True
180,15,385,0.72108388903941067,163,0.60805967736390421,158,31.696121927112241,0.30491431174252126,0.69508568825747874,3.2796099149469566,4.4000000000000004,5000.7306101272679,False,True
180,16,406,0.72945485068692784,163,0.60805967736390421,158,36.929624009979285,0.29251374088062376,0.70748625911937624,3.4186428199559513,4.4000000000000004,5000.7347480073749,False,True
180,17,136,0.71991271752084995,163,0.60805967736390421,158,53.036715281150649,0.31791693156444495,0.682083068435555,3.1454757539306772,4.4000000000000004,5000.7294499581303,False,True
180,18,318,0.72135965885028319,163,0.60805967736390421,158,31.692990678515596,0.38405992167862091,0.61594007832137909,2.6037603601783634,4.4000000000000004,5000.7298543950228,False,True
180,19,331,0.70788772307048586,163,0.60805967736390421,158,53.539700016388608,0.31505439942361202,0.68494560057638798,3.1740550261462377,4.4000000000000004,5000.7308469450318,False,True
180,20,153,0.73023626588030188,163,0.60805967736390421,158,31.753868162279577,0.32818318915515787,0.67181681084484213,3.0470786836288002,4.4000000000000004,5000.7295874175261,False,True
180,21,267,0.65547482902372112,163,0.60805967736390421,158,47.095173950391448,1.6156968832795309,-0.61569688327953087,0.61892797488734808,4.4000000000000004,5000.7309487491993,False,False
180,22,68,0.6626734207772953,163,0.60805967736390421,158,31.691599756043313,0.28912300114469452,0.71087699885530542,3.458735541761826,4.4000000000000004,5000.7313610999599,False,True
180,23,451,0.66418404151521904,163,0.60805967736390421,158,31.701646430316835,0.33189289894477036,0.66810710105522964,3.013020173614525,4.4000000000000004,5000.7478655580053,False,True
180,24,303,0.6520781226680904,163,0.60805967736390421,158,33.60263791967062,0.31145094567907666,0.68854905432092339,3.2107784993865898,4.4000000000000004,5000.730316208932,False,True
180,25,352,0.67795609218283048,163,0.60805967736390421,158,36.205875354679321,0.3277340408444579,0.6722659591555421,3.0512546009054904,4.4000000000000004,5000.7310359503163,False,True
180,26,280,0.66144555652656434,163,0.60805967736390421,158,56.865066418550626,0.28816308135924978,0.71183691864075027,3.4702571727198839,4.4000000000000004,5000.7301578925499,False,True
180,27,92,0.63536239920409032,163,0.60805967736390421,158,34.64586203001425,0.31668266553356406,0.68331733446643594,3.1577351994153076,4.4000000000000004,5000.7326876800644,False,True
180,28,383,0.62283645627809392,163,0.60805967736390421,158,56.492990024071858,0.3026901674635224,0.6973098325364776,3.3037082386249343,4.4000000000000004,5000.7310562875018,False,True
180,29,314,0.68623890887944272,163,0.60805967736390421,158,31.74115613797845,0.68693372005224551,0.31306627994775449,1.4557445220827767,4.4000000000000004,5000.7308134427076,False,True
180,30,44,0.62227955504037946,163,0.60805967736390421,158,35.053692473010479,0.31654285850591279,0.68345714149408721,3.1591298717652818,4.4000000000000004,5000.7296055417264,False,True
180,31,453,0.67478536663399136,163,0.60805967736390421,158,31.882897511860829,0.3065179689278768,0.69348203107212325,3.2624514755130014,4.4000000000000004,5000.7532290575073,False,True
180,32,257,0.63971128827995449,163,0.60805967736390421,158,32.003505518633112,0.31784815529232935,0.68215184470767065,3.1461563748271124,4.4000000000000004,5000.7302776603765,False,True
180,33,300,0.6012433924437548,163,0.60805967736390421,158,33.340623217944646,0.38002792885408365,0.61997207114591635,2.6313855484657345,4.4000000000000004,5000.7283495912116,False,True
180,34,367,0.59618496728790582,163,0.60805967736390421,158,31.684777928502189,0.32965613666468935,0.67034386333531071,3.0334639303777098,4.4000000000000004,5000.7327027767988,False,True
180,35,122,0.60447251966423232,163,0.60805967736390421,158,53.23922637932327,0.31102834001540852,0.68897165998459142,3.2151411024167746,4.4000000000000004,5000.7310563598376,False,True
180,36,326,0.65759395188836822,163,0.60805967736390421,158,34.994452510087541,0.34183109769128234,0.65816890230871761,2.9254213755096363,4.4000000000000004,5000.7320091511783,False,True
180,37,390,0.58940006681541912,163,0.60805967736390421,158,33.374456159596583,0.32802361172001065,0.6719763882799894,3.0485610311905371,4.4000000000000004,5000.7327686297322,False,True
180,38,324,0.63664849470743801,163,0.60805967736390421,158,31.919103835067233,0.30581396032063968,0.69418603967936032,3.2699619041312582,4.4000000000000004,5000.7307148902191,False,True
180,39,230,0.63700278567523083,163,0.60805967736390421,158,32.299087365755113,0.46139408960663375,0.53860591039336625,2.1673446247492252,4.4000000000000004,5000.7287467880142,False,True
180,40,360,0.55414309638099724,163,0.60805967736390421,158,31.706200393482241,0.33660504096969396,0.6633949590303061,2.9708408320897202,4.4000000000000004,5000.7312257830017,False,True
180,41,474,0.60996443809422285,163,0.60805967736390421,158,31.780162811998075,0.41857677961339002,0.58142322038660998,2.3890479565627833,4.4000000000000004,5000.7389444722112,False,True
180,42,126,0.55210907391120034,163,0.60805967736390421,158,32.196837319704457,0.3160889151193475,0.68391108488065244,3.1636667790846897,4.4000000000000004,5000.7279858352958,False,True
180,43,363,0.5767265188681262,163,0.60805967736390421,158,34.343153437140785,0.34439207364216562,0.65560792635783438,2.9036672924099642,4.4000000000000004,5000.7311354287758,False,True
180,44,386,0.53685349040101715,163,0.60805967736390421,158,31.818240108017431,0.31627763631795563,0.68372236368204442,3.1617790357921307,4.4000000000000004,5000.725766612265,False,True
180,45,307,0.63019010852623514,163,0.60805967736390421,158,32.74997596811108,0.45282725245785743,0.54717274754214262,2.2083476526030541,4.4000000000000004,5000.7310775568712,False,True
180,46,203,0.50932814156000727,163,0.60805967736390421,158,43.933215235699848,0.74589746057768347,0.25410253942231653,1.3406668514805224,4.4000000000000004,5000.7309958162623,False,True
180,47,479,0.51786587625138836,163,0.60805967736390421,158,38.855232955019304,0.3089138011205651,0.6910861988794349,3.2371489922838146,4.4000000000000004,5000.7382938184819,False,True
180,48,205,0.51885851262194937,163,0.60805967736390421,158,39.247106730021748,0.56433975105056156,0.43566024894943844,1.7719822113158317,4.4000000000000004,5000.7307403721452,False,True
180,49,105,0.5249935785947788,163,0.60805967736390421,158,33.529955861839156,0.30746336684947517,0.69253663315052483,3.2524199882634148,4.4000000000000004,5000.7308906084518,False,True
180,50,426,0.50567769776285765,163,0.60805967736390421,158,42.922141606191296,0.3173649642471032,0.68263503575289675,3.1509464265292721,4.4000000000000004,5000.7309610785396,False,True
180,51,270,0.54108642967420739,163,0.60805967736390421,158,32.01284967601628,0.51814252622621382,0.48185747377378618,1.9299709044986089,5.4000000000000004,5000.7312290757227,False,True
180,52,146,0.49847674691931976,163,0.60805967736390421,158,31.800519389684236,0.32241697494313892,0.67758302505686108,3.1015736692410778,4.4000000000000004,5000.7320635761243,False,True
180,53,306,0.49089592879440691,163,0.60805967736390421,158,38.599902613933978,0.4692967325243399,0.5307032674756601,2.1308479916768555,4.4000000000000004,5000.7311102835083,False,True
180,54,85,0.46952439417663394,163,0.60805967736390421,158,31.726895701620524,0.33714558855053822,0.66285441144946178,2.9660776648427056,4.4000000000000004,5000.7443588500901,False,True
180,55,179,0.47657449744549424,163,0.60805967736390421,158,41.46676420707638,0.2855398137875938,0.71446018621240626,3.5021385870338766,4.4000000000000004,5000.7309899323045,False,True
180,56,330,0.45466626388691328,163,0.60805967736390421,158,40.34888653215382,0.56170794303598914,0.43829205696401086,1.7802845987811304,4.4000000000000004,5000.7324743197751,False,True
180,57,243,0.51292494528280308,163,0.60805967736390421,158,31.772885766997849,0.3220194880964809,0.67798051190351916,3.1054021168445183,4.4000000000000004,5000.7314346198818,False,True
180,58,123,0.46698907596130906,163,0.60805967736390421,158,35.848724616415282,0.31660525719217852,0.68339474280782153,3.1585072492747734,4.4000000000000004,5000.7313058150357,False,True
180,59,381,0.48799627191402262,163,0.60805967736390421,158,31.988983764136417,0.31410794558264754,0.68589205441735246,3.1836189248414977,4.4000000000000004,5000.7305255587398,False,True
180,60,376,0.480821844463373,163,0.60805967736390421,158,31.685999835886907,0.3174353551699442,0.68256464483005574,3.150247707803794,4.4000000000000004,5000.7300587960381,False,True
180,61,275,0.61131065765306691,163,0.60805967736390421,158,35.89045025556738,0.43755837410906134,0.5624416258909386,2.2854093514634695,4.4000000000000004,5000.72712670692,False,True
180,62,110,0.59571425816255896,163,0.60805967736390421,158,55.09240862208901,0.32715622671409689,0.67284377328590317,3.0566436410024496,4.4000000000000004,5000.7311829159516,False,True
180,63,43,0.43178903945398833,163,0.60805967736390421,158,32.012877088620478,0.30598472565799317,0.69401527434200683,3.268136989026456,4.4000000000000004,5000.7336454448759,False,True
180,64,2,0.43436416673460998,163,0.60805967736390421,158,41.16230913342519,0.31572496868452044,0.68427503131547951,3.1673136406237883,4.4000000000000004,5000.728995342407,False,True
180,65,304,0.45542778178538401,163,0.60805967736390421,158,39.23735475819857,0.31419039672052901,0.68580960327947094,3.1827834664516996,4.4000000000000004,5000.7301752037329,False,True
180,66,58,0.51678418289171013,163,0.60805967736390421,158,31.743751960231734,0.30359521100168785,0.69640478899831215,3.2938595991042838,4.4000000000000004,5000.7308001246511,False,True
180,67,450,0.41257858305632389,163,0.60805967736390421,158,31.762431197782419,0.31640612343696806,0.68359387656303194,3.1604950913638437,4.4000000000000004,5000.7407302325901,False,True
180,68,261,0.45747074011551525,163,0.60805967736390421,158,33.183532072617695,0.45033294205158114,0.54966705794841886,2.2205792795088484,5.2000000000000002,5000.7315447964274,False,True
180,69,152,0.42233046225079329,163,0.60805967736390421,158,31.68650782977517,0.32015420493437552,0.67984579506562448,3.1234948177706356,4.4000000000000004,5000.7321249761862,False,True
180,70,162,0.4929244804011631,163,0.60805967736390421,158,35.384492156005223,0.3267903456223834,0.6732096543776166,3.06006592115035,4.4000000000000004,5000.7307267957112,False,True
180,71,290,0.45773545009686833,163,0.60805967736390421,158,33.179798578519069,0.31710596724739376,0.68289403275260629,3.1535199689882809,4.4000000000000004,5000.7285799300498,False,True
180,72,372,0.48842680105863678,163,0.60805967736390421,158,31.686110788004999,0.32432910983372276,0.67567089016627724,3.0832878384326357,4.4000000000000004,5000.7307373947579,False,True
180,73,191,0.4768459363275786,163,0.60805967736390421,158,32.391890454215904,0.33369810361214558,0.66630189638785442,2.9967206561122426,4.4000000000000004,5000.7311309865663,False,True
180,74,142,0.43058006533907045,163,0.60805967736390421,158,31.923995497713872,0.32413591210526099,0.67586408789473906,3.0851255990272888,4.4000000000000004,5000.7303753478582,False,True
180,75,439,0.42182911035462051,163,0.60805967736390421,158,31.785721153691281,0.32247447422142533,0.67752552577857461,3.1010206386548149,4.4000000000000004,5000.7247554754658,False,True
180,76,100,0.4057359827658763,163,0.60805967736390421,158,32.368726882106969,0.33729420593284642,0.66270579406715358,2.9647707621728165,4.4000000000000004,5000.7286935980073,False,True
180,77,81,0.39507117559251181,163,0.60805967736390421,158,31.744950450604417,0.32020070654211302,0.67979929345788692,3.1230412037472481,4.4000000000000004,5000.7305422203399,False,True
180,78,446,0.41668504159824571,163,0.60805967736390421,158,32.7783498988641,0.3529109852703084,0.6470890147296916,2.8335757223143982,4.4000000000000004,5000.7431224123948,False,True
180,79,420,0.38872418364568528,163,0.60805967736390421,158,31.896640843429715,0.36433458304747257,0.63566541695252743,2.7447298349651881,4.4000000000000004,5000.7312301084066,False,True
180,80,165,0.40132478858271964,163,0.60805967736390421,158,32.076691398898184,0.32190643746963044,0.67809356253036956,3.1064927059569687,4.4000000000000004,5000.7311097940592,False,True
180,81,384,0.44089145809987257,163,0.60805967736390421,158,31.867481551736226,0.30346309583653919,0.69653690416346081,3.2952936080855491,4.4000000000000004,5000.7336308512304,False,True
180,82,25,0.3623482454816585,163,0.60805967736390421,158,31.227966356162611,0.31650988754439946,0.68349011245560054,3.1594589595869156,4.4000000000000004,5000.7187756295552,False,True
180,83,69,0.47317552505479593,163,0.60805967736390421,158,32.575019667778427,0.28235983003990989,0.71764016996009006,3.5415802589860461,4.4000000000000004,5000.7271715885945,False,True
180,84,355,0.39461595422468693,163,0.60805967736390421,158,31.684625657464967,0.31841685579701057,0.68158314420298938,3.1405372604944501,4.4000000000000004,5000.7308365407134,False,True
180,85,211,0.40721267083973695,163,0.60805967736390421,158,39.263422420246172,0.46323367001983295,0.53676632998016705,2.1587377272407378,4.4000000000000004,5000.7284855175203,False,True
180,86,374,0.36860380757171796,163,0.60805967736390421,158,31.75535703241502,0.31214265454851303,0.68785734545148691,3.2036634065485612,4.4000000000000004,5000.7309814030659,False,True
180,87,161,0.41782355051475978,163,0.60805967736390421,158,31.741954148465208,0.33664834467123411,0.66335165532876594,2.9704586873183216,4.4000000000000004,5000.7306419510542,False,True
180,88,103,0.37831562827083759,163,0.60805967736390421,158,31.854052183603798,0.28183212649505285,0.71816787350494715,3.5482115273240629,4.4000000000000004,5000.7309664848126,False,True
180,89,54,0.41799668176638854,163,0.60805967736390421,158,33.240867879351505,0.32290380176859862,0.67709619823140144,3.0968975729701267,4.4000000000000004,5000.7307221344472,False,True
180,90,459,0.44834342961544754,163,0.60805967736390421,158,31.724965901896812,0.30113014141619987,0.69886985858380013,3.3208233333835344,4.4000000000000004,5000.7355418656807,False,True
180,91,26,0.40013503884456553,163,0.60805967736390421,158,31.959083441087493,0.30703463965842087,0.69296536034157907,3.2569614982612713,4.4000000000000004,5000.7320018301752,False,True
180,92,305,0.45640946963046564,163,0.60805967736390421,158,33.294311184885046,0.38358242274652699,0.61641757725347301,2.6070016265078042,4.4000000000000004,5000.7316807552515,False,True
180,93,215,0.43196408667677921,163,0.60805967736390421,158,40.074939890859277,1.0780937720098933,-0.078093772009893314,0.92756309883480459,4.4000000000000004,5000.722513239175,False,False
180,94,59,0.35811828347346725,163,0.60805967736390421,158,32.078508906448448,0.40719127895181678,0.59280872104818316,2.4558482749782335,4.4000000000000004,5000.7322084903517,False,True
180,95,135,0.46820265623074342,163,0.60805967736390421,158,35.367581474868366,0.43879786274861682,0.56120213725138313,2.2789536706856994,4.4000000000000004,5000.7323598174989,False,True
180,96,73,0.328874070733289,163,0.60805967736390421,158,31.949658872770129,0.3239273131673005,0.6760726868326995,3.0871123222743635,4.4000000000000004,5000.7256826689209,False,True
180,97,273,0.43632332026752302,163,0.60805967736390421,158,31.710943068315547,0.46595858961506309,0.53404141038493691,2.1461134579064596,5.5999999999999996,5000.7222424729334,False,True
180,98,452,0.3538321027586645,163,0.60805967736390421,158,31.940246599162453,0.32712832628110333,0.67287167371889667,3.0569043389434092,4.4000000000000004,5000.7288841756072,False,True
180,99,47,0.3494316344719004,163,0.60805967736390421,158,32.15147956181552,0.36075664612852787,0.63924335387147213,2.771951704096193,4.4000000000000004,5000.731366517306,False,True
180,100,169,0.33967409093551715,163,0.60805967736390421,158,43.356179674002512,0.30034361646349478,0.69965638353650528,3.3295197406719144,4.4000000000000004,5000.729973704957,False,True
180,101,83,0.33123140426658215,163,0.60805967736390421,158,32.170542624342417,0.31670254777769913,0.68329745222230087,3.1575369602076053,4.4000000000000004,5000.7304086422528,False,True
180,102,186,0.35492655643459309,163,0.60805967736390421,158,31.881902919810425,0.33320928117473314,0.66679071882526686,3.0011168850834182,4.4000000000000004,5000.7331404353035,False,True
180,103,412,0.33873420987063896,163,0.60805967736390421,158,31.888487493645115,0.31839999248718631,0.68160000751281369,3.1407035916944754,4.4000000000000004,5000.7307656682869,False,True
180,104,441,0.30655533665932944,163,0.60805967736390421,158,31.797710169321356,0.36043517289975258,0.63956482710024742,2.7744240162658289,4.4000000000000004,5000.7331560366583,False,True
180,105,388,0.37021908629929229,163,0.60805967736390421,158,31.702834922113059,0.29526210293538169,0.70473789706461831,3.3868213700924925,4.4000000000000004,5000.7304077163399,False,True
180,106,394,0.49623180251569293,163,0.60805967736390421,158,32.490538642436,0.27969258276045245,0.72030741723954761,3.5753540195110118,4.4000000000000004,5000.7312923705613,False,True
180,107,283,0.31614023452503065,163,0.60805967736390421,158,31.841223249332227,0.33185992593747887,0.66814007406252118,3.0133195418973129,4.4000000000000004,5000.7278485714078,False,True
180,108,224,0.31407152759038187,163,0.60805967736390421,158,31.793014590712303,0.37273588279709552,0.62726411720290454,2.6828648545875722,5,5000.7304015532209,False,True
180,109,351,0.27722263573446948,163,0.60805967736390421,158,31.690408594256169,0.30570844010300158,0.69429155989699842,3.2710905844244027,4.4000000000000004,5000.7365127941548,False,True
180,110,353,0.33187939745072076,163,0.60805967736390421,158,32.313217541013088,0.37993980869417499,0.62006019130582501,2.6319958507031047,4.4000000000000004,5000.7282691827668,False,True
180,111,258,0.30005079915659916,163,0.60805967736390421,158,32.844347116704348,0.70129358165728284,0.29870641834271716,1.4259363355883283,4.4000000000000004,5000.7309082536603,False,True
180,112,443,0.35555148165657524,163,0.60805967736390421,158,32.142408809438606,0.36025752729203209,0.63974247270796791,2.7757921049332568,4.4000000000000004,5000.7529428765056,False,True
180,113,281,0.2786621877968139,163,0.60805967736390421,158,33.480225991064927,0.45743179766555048,0.54256820233444958,2.1861182477986505,4.4000000000000004,5000.7301700320058,False,True
180,114,354,0.3466969257459126,163,0.60805967736390421,158,31.738000504533179,0.31300646131463644,0.68699353868536361,3.1948222276306062,4.4000000000000004,5000.7324275701812,False,True
180,115,63,0.36466403967726718,163,0.60805967736390421,158,32.223478992967735,0.31965348854716308,0.68034651145283687,3.1283875691300507,4.4000000000000004,5000.7318466303304,False,True
180,116,323,0.27057132301225667,163,0.60805967736390421,158,32.117801068959444,0.35767536656507526,0.64232463343492474,2.7958313417092997,4.4000000000000004,5000.7329669052478,False,True
180,117,118,0.26971502103443806,163,0.60805967736390421,158,31.949683952430853,0.32995321571859271,0.67004678428140729,3.0307326989438113,4.4000000000000004,5000.7347355091588,False,True
180,118,241,0.23783178560133783,163,0.60805967736390421,158,40.451297572828551,1.2590009692662107,-0.25900096926621075,0.79428056404343717,5.5999999999999996,5000.7237875364017,False,False
180,119,106,0.29087264636183885,163,0.60805967736390421,158,32.101474911601066,0.31028258115776247,0.68971741884223747,3.2228686388668151,4.4000000000000004,5000.7319327570003,False,True
180,120,410,0.30029005383033369,163,0.60805967736390421,158,31.947897549402061,0.36912630197888524,0.6308736980211147,2.7090998247456288,4.4000000000000004,5000.720897656779,False,True
180,121,475,0.32488899911670699,163,0.60805967736390421,158,31.857465768732531,0.33228344383912162,0.66771655616087844,3.0094788607167562,4.4000000000000004,5000.7280696794505,False,True
180,122,133,0.50088988557219327,163,0.60805967736390421,158,31.688442649062942,0.31663856577897587,0.68336143422102413,3.1581749921708302,4.4000000000000004,5000.7335200137404,False,True
180,123,288,0.25382381648813734,163,0.60805967736390421,158,31.723165682787442,0.54279504536030609,0.45720495463969391,1.8423160059174863,4.4000000000000004,5000.7304705610195,False,True
180,124,227,0.34186442658344229,163,0.60805967736390421,158,34.297696323464081,0.83210346587845485,0.16789653412154515,1.2017736267259698,4.4000000000000004,5000.7316708684702,False,True
180,125,125,0.26717592961364345,163,0.60805967736390421,158,34.47255772459232,0.42470745064306253,0.57529254935693741,2.3545619425462618,4.4000000000000004,5000.7367927794867,False,True
180,126,22,0.21790599982141526,163,0.60805967736390421,158,32.44241096200647,0.33562869433612824,0.66437130566387181,2.9794830325160206,4.4000000000000004,5000.7385554260436,False,True
180,127,473,0.24096028121890961,163,0.60805967736390421,158,32.206288105668662,0.36153081019209499,0.63846918980790501,2.7660159848303447,4.4000000000000004,5000.7194832593914,False,True
180,128,329,0.28391352593739433,163,0.60805967736390421,158,31.696202748051093,0.31385356402680353,0.68614643597319647,3.1861992808678083,4.4000000000000004,5000.7308912922908,False,True
180,129,111,0.26141952101630028,163,0.60805967736390421,158,31.759127020108078,0.29250591548546101,0.70749408451453899,3.418734278725057,4.4000000000000004,5000.7418473671214,False,True
180,130,242,0.29429640844173743,163,0.60805967736390421,158,32.496277120891357,0.35446150771759788,0.64553849228240212,2.821180800248436,4.4000000000000004,5000.7325302881154,False,True
180,131,134,0.29989000701587021,163,0.60805967736390421,158,33.256644850176372,0.31414489705594706,0.68585510294405294,3.1832444498434964,4.4000000000000004,5000.7310817503385,False,True
180,132,407,0.33743525983947026,163,0.60805967736390421,158,32.210897646751206,0.32258628336234746,0.6774137166376526,3.0999458178348598,4.4000000000000004,5000.7258775616083,False,True
180,133,157,0.20896432837558349,163,0.60805967736390421,158,31.738370273154672,0.34606725676591171,0.65393274323408823,2.8896117169398208,4.4000000000000004,5000.7303416981713,False,True
180,134,399,0.28962528728641251,163,0.60805967736390421,158,32.173330914482484,0.29612674768109565,0.70387325231890441,3.3769323704487459,4.4000000000000004,5000.731967764581,False,True
180,135,56,0.25476198381539372,163,0.60805967736390421,158,32.14559991644451,0.315293731480637,0.684706268519363,3.1716456756179201,4.4000000000000004,5000.7187289872636,False,True
180,136,31,0.25030189577384809,163,0.60805967736390421,158,32.580654767604145,0.33958763749980253,0.66041236250019741,2.9447479518466908,4.4000000000000004,5000.7310344503876,False,True
180,137,486,0.17101366603235063,163,0.60805967736390421,158,23.32264231746489,0.30480924110848601,0.69519075889151405,3.2807404275649423,4.4000000000000004,5000.720845219802,False,True
180,138,312,0.24101281401715455,163,0.60805967736390421,158,32.054087630582302,0.41599744932021471,0.58400255067978524,2.4038608929792944,4.4000000000000004,5000.7349138527698,False,True
180,139,465,0.38642638971413462,163,0.60805967736390421,158,32.314718070753187,0.30236991324609674,0.69763008675390326,3.3072073516325915,4.4000000000000004,5000.7309903369014,False,True
180,140,408,0.30423336370472021,163,0.60805967736390421,158,31.743379673507338,0.32593012024964357,0.67406987975035637,3.0681423344183654,4.4000000000000004,5000.7307331591364,False,True
180,141,236,0.24165029129874027,163,0.60805967736390421,158,44.808409457228755,0.41460807994765503,0.58539192005234497,2.4119163334353053,5.5999999999999996,5000.7286347358668,False,True
180,142,279,0.19697136710837843,163,0.60805967736390421,158,34.316224269931624,0.37780568713182905,0.62219431286817095,2.6468632793530884,4.4000000000000004,5000.7284131843562,False,True
180,143,346,0.30464422183082407,163,0.60805967736390421,158,31.744515569112515,0.36976682176484532,0.63023317823515468,2.704407050981859,4.4000000000000004,5000.7330627619767,False,True
